user_id,name,email,phone,age,city,account_type,signup_date,account_balance,kyc_complete,churn
USR08832,Qasim Tella,xdash@example.org,+917663301611,25,Ahmedabad,wallet,2025-03-05,152.73,True,0
USR08833,Damyanti Saraf,manderkamala@example.com,+917221968101,23,Ahmedabad,wallet,2025-05-19,4756.42,True,0
USR08834,Panini Sankar,unni73@example.net,6001222812,41,Bengaluru,savings,2025-10-11,10693.34,True,0
USR08835,Wahab Sinha,tanvi16@example.org,+911236381398,23,Chennai,savings,2025-01-07,22144.25,True,0
USR08836,Bishakha Lad,karnikyoshita@example.org,08832712958,32,Mumbai,savings,2025-03-30,1200.04,True,0
USR08837,Panini Dara,brijesh06@example.com,6158832439,21,Kolkata,savings,2025-09-18,9335.26,True,0
USR08838,Dipta Boase,ridhi27@example.com,+910298583799,36,Mumbai,savings,2025-03-24,17599.65,True,0
USR08839,Ekta Mitra,lmittal@example.com,+914800168796,32,Delhi,wallet,2025-09-20,35357.39,True,0
USR08840,Ati Oak,pranit95@example.com,1152723724,22,Kolkata,wallet,2025-11-26,2645.39,True,0
USR08841,Dayamai De,mandaditya@example.net,5397613587,51,Lucknow,savings,2026-01-23,11494.31,True,0
USR08842,Harinakshi Kurian,rohanmohan@example.org,7628265095,44,Ahmedabad,savings,2025-07-08,2978.04,True,0
USR08843,Pushti Nadig,buchkamya@example.org,1790194148,40,Mumbai,wallet,2025-03-24,2555.75,True,0
USR08844,Fitan Balay,raagini23@example.org,+910745215765,36,Chennai,current,2025-05-09,677.67,True,0
USR08845,Bachittar Sibal,vsastry@example.net,9878559332,28,Lucknow,wallet,2025-12-22,26085.73,True,0
USR08846,Madhavi Dora,okaur@example.com,5513797675,18,Mumbai,savings,2025-10-01,8012.82,True,0
USR08847,Owen Kuruvilla,naranggaurang@example.net,+918802600532,34,Hyderabad,savings,2025-02-03,15233.79,True,0
USR08848,Eshana Som,jagrati91@example.com,4549162343,29,Mumbai,wallet,2025-09-22,2032.57,True,0
USR08849,Jeet Suri,jmall@example.net,05556874868,34,Delhi,savings,2025-07-16,8177.13,True,0
USR08850,Tanay Morar,darsh84@example.net,07336776996,39,Delhi,savings,2025-04-22,14215.68,True,0
USR08851,Sai Mander,pratyush07@example.net,+916015723398,45,Chennai,savings,2025-11-25,11345.23,True,0
USR08852,Jason Karnik,azaan11@example.com,+912016461344,31,Chennai,savings,2025-07-31,1324.13,True,0
USR08853,Xalak Chaudhry,chanakya64@example.org,04154547952,34,Bengaluru,wallet,2025-02-23,17518.45,True,0
USR08854,Faqid Balan,sekhonhitesh@example.net,0122524136,45,Mumbai,savings,2025-06-27,36159.23,True,0
USR08855,Ekapad Kumar,rachita92@example.com,04006340509,32,Mumbai,savings,2025-11-03,8203.41,True,0
USR08856,Urvashi Ratta,bajwaomya@example.com,+915079609367,44,Mumbai,current,2026-03-31,2767.39,True,1
USR08857,Ayaan Issac,samarsaini@example.net,02495923835,26,Bengaluru,savings,2026-03-19,23804.46,True,0
USR08858,Nirja Baria,wahab52@example.org,4477840317,18,Delhi,wallet,2025-01-13,12320.89,True,0
USR08859,Kala Ghosh,nitaradayal@example.org,9840504345,32,Mumbai,savings,2025-05-28,2399.09,True,0
USR08860,Urishilla Pillai,amol24@example.com,4345716850,31,Delhi,savings,2025-10-04,17311.25,True,0
USR08861,Wyatt Kurian,rameshvasudha@example.net,9344573588,46,Delhi,savings,2025-10-25,1677.97,True,0
USR08862,Sanya Pant,subramaniamvedant@example.net,04259454894,37,Hyderabad,savings,2025-06-21,532.03,True,0
USR08863,Garima Andra,kamyaramaswamy@example.com,6171733676,18,Bengaluru,savings,2025-02-14,1646.51,True,0
USR08864,Aradhana Sodhi,maanas25@example.com,+913577453976,27,Jaipur,savings,2025-09-26,114033.78,True,0
USR08865,Damini Verma,farhanbhatia@example.net,1413583657,29,Chennai,savings,2026-03-24,25893.91,True,0
USR08866,Faqid Rege,nandaomaja@example.org,4579510791,37,Hyderabad,savings,2025-12-24,77893.15,True,0
USR08867,Zinal Arya,gauriwalia@example.com,+918161277921,19,Pune,savings,2025-03-12,25284.12,True,0
USR08868,Udyati Sehgal,isaiah08@example.com,8878987085,46,Mumbai,savings,2026-04-03,4046.09,True,0
USR08869,Meera Koshy,zmohan@example.com,+916916254543,18,Chennai,savings,2025-10-16,8040.94,True,0
USR08870,Agastya Ramesh,watikacomar@example.net,9837552068,45,Mumbai,savings,2026-02-19,29762.13,True,0
USR08871,Robert Roy,harish69@example.org,+917372559223,35,Kolkata,savings,2025-01-03,812.63,True,0
USR08872,Rayaan Panchal,viswanathanvamakshi@example.org,+911665687040,20,Hyderabad,savings,2025-06-01,24410.31,True,0
USR08873,Abhiram Raman,mallmason@example.org,8205760079,26,Bengaluru,savings,2026-01-25,749.97,True,1
USR08874,Anmol Basu,neel66@example.net,+912326008789,31,Bengaluru,savings,2025-04-07,6900.71,True,0
USR08875,Aryan Sule,nimrat36@example.org,+914449990843,33,Delhi,current,2025-07-10,9919.7,True,0
USR08876,Ekantika Sathe,qkibe@example.org,+910943186662,25,Mumbai,current,2025-01-25,23868.93,True,0
USR08877,Aarini Manda,hitesh24@example.com,9626496259,27,Bengaluru,wallet,2026-02-27,24599.91,True,0
USR08878,Samesh Sethi,tamanna62@example.com,6537851195,50,Bengaluru,savings,2026-01-02,7644.99,True,0
USR08879,Nidhi Barad,sameshbanik@example.org,+919759612987,26,Pune,savings,2025-05-18,10325.06,True,0
USR08880,Rudra Apte,gournidra@example.org,03561045137,49,Mumbai,savings,2025-12-20,14737.31,True,0
USR08881,Bachittar Chada,udyati42@example.net,+918624991813,30,Bengaluru,current,2025-06-30,33498.53,True,0
USR08882,Advik D’Alia,ganesanadvay@example.com,07542530630,23,Hyderabad,current,2025-02-08,50860.94,True,0
USR08883,Zinal Narayanan,wrama@example.com,08420778155,43,Ahmedabad,savings,2026-03-16,2456.95,True,0
USR08884,Yasti Muni,kondamitali@example.net,+919038115194,38,Bengaluru,wallet,2025-10-19,6357.29,True,0
USR08885,Ronith Kakar,subramaniamnitesh@example.net,4281796677,21,Hyderabad,current,2026-02-23,372.12,True,0
USR08886,Abhimanyu Mohanty,chavvi06@example.org,5859530022,27,Delhi,savings,2025-11-15,20195.8,True,0
USR08887,Raagini Sachar,zshan@example.net,+916534594591,40,Mumbai,savings,2025-10-06,34609.71,True,0
USR08888,Rayaan Sangha,aachalchauhan@example.com,04596065048,18,Lucknow,savings,2025-10-18,4373.11,True,1
USR08889,Rishi Bath,raaginidasgupta@example.org,09561428276,33,Delhi,current,2025-10-20,14624.23,True,0
USR08890,William Dyal,khannameera@example.net,+911540629565,28,Kolkata,savings,2025-09-30,7926.09,True,0
USR08891,Diya Dugal,loza@example.net,+916089790234,27,Mumbai,savings,2026-02-18,4785.79,True,0
USR08892,Libni Shenoy,bassiandrew@example.net,1917984129,34,Bengaluru,savings,2025-10-28,32867.66,True,0
USR08893,Neha Borra,sudiksha03@example.com,00824236382,33,Delhi,current,2026-04-23,8374.06,True,0
USR08894,Anjali Sarma,gchahal@example.net,8610425586,18,Mumbai,current,2026-01-27,27351.39,True,0
USR08895,Chasmum Bhalla,nitesh66@example.com,07333706915,30,Jaipur,current,2025-09-20,875.62,True,0
USR08896,Zaitra Mani,upkaarvyas@example.com,+916985195856,40,Mumbai,wallet,2026-03-18,470.27,True,0
USR08897,Vidhi Dasgupta,keerishanvi@example.com,9363549578,47,Ahmedabad,savings,2025-01-30,4274.32,True,0
USR08898,Vedant Devi,eamble@example.net,9963445503,28,Chennai,savings,2025-10-16,12445.76,True,0
USR08899,Patrick Lal,atibrahmbhatt@example.org,+912285535984,40,Jaipur,savings,2025-04-15,28657.9,True,0
USR08900,Ekalinga Palla,ztank@example.org,00912475134,57,Chennai,wallet,2025-11-24,3413.49,True,0
USR08901,Daniel Verma,bahadurjitsuri@example.org,+917239981597,40,Chennai,savings,2024-12-21,170.29,True,1
USR08902,Jacob Narayanan,anamikapandey@example.com,+917378996421,38,Delhi,savings,2025-01-24,15868.52,True,0
USR08903,Bahadurjit Natarajan,yochana82@example.net,+916022998327,20,Mumbai,current,2025-12-29,13840.17,True,0
USR08904,Darpan Dara,isama@example.org,0297934894,33,Bengaluru,current,2025-11-13,5517.75,True,0
USR08905,Netra Barad,basakhiral@example.org,+917285398890,18,Kolkata,savings,2025-04-16,22212.16,True,0
USR08906,Warda Kalita,koshyyatan@example.com,+912088980287,43,Pune,wallet,2025-10-14,1763.6,True,0
USR08907,Janya Mistry,ladupadhriti@example.org,05713674338,30,Lucknow,current,2025-06-03,6999.86,True,1
USR08908,Vinaya Nath,dugardarpan@example.com,+914990472683,44,Mumbai,savings,2026-02-01,18952.81,True,0
USR08909,Urmi Chana,chaitanya76@example.org,01499765812,30,Hyderabad,savings,2025-07-13,12482.51,True,0
USR08910,Rishi Badal,mbuch@example.com,3705196422,53,Delhi,wallet,2025-06-11,7410.6,True,0
USR08911,Finn Bumb,hdube@example.com,+913675904147,23,Pune,savings,2025-05-25,2601.68,True,0
USR08912,Bhavika Sahni,tdeshmukh@example.org,04120328862,34,Delhi,current,2025-10-17,55594.03,True,0
USR08913,Advik Krishnamurthy,borakevin@example.net,5820238175,31,Chennai,savings,2026-04-01,192.91,True,0
USR08914,Faraj Pradhan,palltriveni@example.net,7480726117,44,Mumbai,savings,2026-05-05,28379.04,True,0
USR08915,Meghana Puri,chaitanya49@example.com,04146489951,34,Kolkata,wallet,2025-09-10,60941.96,True,0
USR08916,Vamakshi Choudhry,iratta@example.net,9915659575,37,Mumbai,savings,2025-07-15,33330.01,True,0
USR08917,Jackson Malhotra,nsood@example.net,+916148808518,18,Lucknow,wallet,2025-11-06,7006.84,True,0
USR08918,Tripti Bath,bhandariranveer@example.com,+912125981968,20,Hyderabad,wallet,2025-10-30,4176.44,True,0
USR08919,Charan Pandey,chanderikbal@example.com,+918872809519,34,Mumbai,savings,2025-08-31,10928.8,True,0
USR08920,Abhimanyu Grewal,mistryjason@example.org,5771369684,37,Pune,savings,2025-09-16,39735.28,True,0
USR08921,Qasim Jha,gilldakshesh@example.org,+917477487842,28,Delhi,savings,2025-12-06,9584.18,True,0
USR08922,Yug Bal,lcomar@example.net,1639769891,42,Mumbai,current,2025-06-03,1872.5,True,0
USR08923,Jonathan Kala,devikamitter@example.org,2553463310,43,Hyderabad,savings,2025-01-22,2940.19,True,0
USR08924,Jagat Ganesan,williamsachdeva@example.org,08784772590,29,Delhi,savings,2025-05-26,10905.07,True,0
USR08925,Joshua Bhakta,seshadriadvaith@example.net,0893376011,18,Chennai,savings,2025-01-18,21994.82,True,0
USR08926,Aarush Mohan,sahnijai@example.org,8268212114,27,Chennai,savings,2025-12-18,2790.35,True,0
USR08927,Victor Babu,matthew18@example.net,+910354437326,34,Delhi,savings,2025-03-22,2918.5,True,0
USR08928,Jagvi Ganguly,xsha@example.org,08826613966,32,Mumbai,savings,2026-03-29,7995.38,True,0
USR08929,Ranveer Parmar,sguha@example.net,03448134350,39,Kolkata,wallet,2026-01-21,11477.88,True,0
USR08930,Hredhaan Mannan,xsibal@example.org,01286872535,44,Delhi,savings,2025-03-26,2331.75,True,0
USR08931,Baghyawati Bhavsar,vedantnarayanan@example.com,+910906358035,35,Delhi,savings,2025-07-27,7712.88,True,0
USR08932,Dhriti Balakrishnan,gsagar@example.org,1201160944,38,Mumbai,wallet,2025-08-13,26118.27,True,0
USR08933,Robert Sridhar,watikaissac@example.com,+915113263459,21,Bengaluru,current,2025-11-01,16231.45,True,0
USR08934,Aryan Narayan,kumaraishani@example.net,4942635971,36,Mumbai,wallet,2025-10-24,1.93,True,0
USR08935,Praneel Tak,rswaminathan@example.com,5159132059,29,Delhi,current,2025-07-12,5586.06,True,0
USR08936,Vivaan Sheth,gautamprabhakar@example.org,0986459041,41,Mumbai,savings,2025-09-25,24078.93,True,0
USR08937,Ekalinga Lanka,gopalbehl@example.net,4679809162,31,Delhi,wallet,2026-01-09,66.87,True,0
USR08938,Maanav Kale,jainanjali@example.net,0249400913,40,Bengaluru,savings,2025-08-03,1815.31,True,0
USR08939,Nakul Palla,rachit12@example.org,+912798037891,35,Hyderabad,savings,2025-03-15,17631.74,True,0
USR08940,Chakrika Vohra,niharika23@example.com,+919835131200,36,Pune,current,2025-02-19,37165.19,True,0
USR08941,Yasti Mannan,zayyanjaggi@example.com,7475714618,22,Kolkata,wallet,2025-12-12,15302.37,True,0
USR08942,Avni Choudhry,acharyaquincy@example.net,+914235023277,47,Pune,savings,2025-05-15,4918.52,True,0
USR08943,Ishanvi Parekh,jack26@example.net,+917658274069,41,Bengaluru,savings,2025-10-23,24082.74,True,0
USR08944,Tarak Pai,wnath@example.org,02479495808,42,Lucknow,savings,2026-01-01,41757.16,True,0
USR08945,Dalaja Mangal,fpalla@example.com,5018084738,21,Hyderabad,savings,2025-12-19,6380.64,True,1
USR08946,Dalbir Magar,edhithaloyal@example.org,+918409819444,31,Delhi,wallet,2026-01-23,4620.6,True,0
USR08947,Urmi Doctor,ojasprashad@example.net,08883013935,35,Pune,savings,2025-01-21,33661.89,True,0
USR08948,Udant Dewan,mpadmanabhan@example.net,00820214096,41,Ahmedabad,savings,2025-04-20,2627.25,True,0
USR08949,Anvi Oza,ymandal@example.net,05103807370,34,Kolkata,wallet,2025-01-17,2826.13,True,0
USR08950,Bhavika Som,xalakkumer@example.net,09567676873,24,Delhi,savings,2026-01-11,28685.69,True,0
USR08951,Manbir Krishnan,vasana88@example.com,06967308203,26,Bengaluru,savings,2025-05-11,3482.64,False,1
USR08952,Ranveer Bath,rmane@example.org,02722355646,33,Kolkata,savings,2025-12-13,112.07,True,1
USR08953,Falak Dar,thakerchaaya@example.com,+917655392753,41,Kolkata,savings,2025-11-23,3630.79,True,1
USR08954,Ishita Boase,anvi63@example.net,0373328800,24,Delhi,wallet,2025-11-03,93.82,True,0
USR08955,Vedant Dyal,umadan@example.org,+918009080435,29,Chennai,wallet,2025-11-19,1717.14,True,1
USR08956,Megha Natarajan,karansubramanian@example.com,9880085909,31,Delhi,savings,2026-01-11,13565.65,True,0
USR08957,Qadim Deo,yashicakhurana@example.org,09553171497,36,Kolkata,savings,2025-04-18,28104.9,True,0
USR08958,Libni Bail,abhimanyukrishnan@example.org,+912263622966,38,Hyderabad,wallet,2025-01-10,35494.93,True,0
USR08959,Rehaan Yogi,vrishti62@example.org,+917872740932,37,Mumbai,savings,2025-12-13,1358.32,True,0
USR08960,Jack Chaudhari,kadakiaowen@example.com,5529123692,35,Mumbai,current,2026-01-31,9180.73,True,0
USR08961,Kashvi Ratta,ridhikhanna@example.com,08692985311,18,Hyderabad,savings,2025-09-24,1698.28,True,0
USR08962,Amol Chakrabarti,hshenoy@example.net,04105451610,38,Bengaluru,savings,2026-03-12,4399.62,True,0
USR08963,Theodore Chacko,vtrivedi@example.org,08920490574,32,Jaipur,wallet,2026-02-21,37419.84,True,0
USR08964,Chaitaly Wable,valaabhimanyu@example.org,3205176292,25,Bengaluru,current,2025-02-16,22142.36,True,0
USR08965,Yash Agate,aadhya88@example.org,+916545880236,18,Pune,savings,2025-04-24,13517.36,True,0
USR08966,Jasmit Gill,shravya88@example.com,07602731991,45,Lucknow,wallet,2025-01-10,11996.82,True,0
USR08967,Barkha Mohan,vasudha24@example.net,4203502193,33,Delhi,current,2025-02-04,24399.37,True,0
USR08968,Jagdish Shukla,neel37@example.org,4009302648,30,Bengaluru,savings,2025-06-12,3730.79,True,0
USR08969,Ayush Kale,banjeet62@example.org,01291141922,30,Delhi,savings,2026-04-29,16602.75,True,0
USR08970,Nidra Vaidya,ode@example.net,+913489071819,39,Pune,wallet,2026-03-31,11738.41,True,0
USR08971,Rachita Zachariah,fariq93@example.org,3037472478,46,Hyderabad,savings,2025-11-05,52785.03,True,0
USR08972,Zinal Sachdev,ikhalsa@example.net,8888326477,31,Delhi,savings,2025-04-06,18532.49,True,0
USR08973,Warda Sani,yatin98@example.org,+919492830374,36,Hyderabad,current,2025-12-25,3252.18,True,0
USR08974,Libni Rege,thakurhiral@example.com,+916700910930,31,Hyderabad,current,2026-02-06,4381.87,True,0
USR08975,Guneet Bansal,uyadav@example.net,5078632964,41,Delhi,savings,2026-04-23,1941.26,True,1
USR08976,Teerth Zacharia,chanakyagrewal@example.com,6291436503,45,Kolkata,wallet,2025-09-24,5818.16,True,0
USR08977,Samuel Balay,bhatnagarsamesh@example.org,3390933240,18,Mumbai,savings,2025-03-13,2188.22,True,0
USR08978,Baljiwan Sodhi,ujayaraman@example.net,04883970271,34,Bengaluru,current,2025-08-29,566.5,True,1
USR08979,Andrew Kota,dbarman@example.org,02239263754,46,Hyderabad,savings,2026-04-04,2351.56,True,0
USR08980,Lipika Krishna,sarmasai@example.net,+913420101368,31,Hyderabad,current,2025-02-24,21027.91,True,0
USR08981,Ati Sawhney,muniaishani@example.com,+917903285340,35,Mumbai,savings,2026-05-12,5990.71,True,0
USR08982,Jatin Gera,chackooliver@example.com,2589698066,23,Hyderabad,savings,2025-02-12,8785.83,True,0
USR08983,Warda Kakar,vyanjana45@example.org,+915425619253,18,Delhi,savings,2025-12-11,731.13,True,0
USR08984,Devansh Barad,usami@example.org,+917314080408,24,Bengaluru,current,2025-02-22,8558.68,True,0
USR08985,Anika Pillay,rachit03@example.net,9190897682,46,Hyderabad,savings,2025-03-20,16543.65,True,0
USR08986,Nicholas Shan,lajitakale@example.net,3249331886,30,Mumbai,savings,2025-01-28,446.0,True,0
USR08987,Ishwar D’Alia,jairajchatterjee@example.net,4855944402,18,Kolkata,current,2025-08-10,14962.52,True,0
USR08988,Ethan Pandit,balhaar98@example.org,5615192314,31,Delhi,savings,2025-05-08,49403.88,True,0
USR08989,Upkaar Sandal,wdhar@example.com,+911732744971,27,Pune,savings,2025-05-27,15723.53,True,0
USR08990,Isha Sahni,yashicasharma@example.com,3626631586,32,Mumbai,savings,2025-08-26,10409.92,True,0
USR08991,Damyanti Nagarajan,anay75@example.org,01536010418,29,Hyderabad,savings,2024-12-30,1115.82,True,0
USR08992,Advay Ranganathan,rmurthy@example.com,00518965913,30,Mumbai,savings,2025-04-12,13651.95,True,0
USR08993,Vyanjana Varghese,kamala23@example.org,3906802649,37,Bengaluru,savings,2025-03-11,1557.33,False,1
USR08994,Krishna Bassi,odika50@example.com,09619810168,37,Mumbai,savings,2025-07-13,17294.06,True,0
USR08995,Tarak Kalla,vedika20@example.com,+912653165815,31,Kolkata,savings,2026-04-20,2062.9,True,0
USR08996,Krishna Dave,gavinpandya@example.org,+915439958194,45,Mumbai,current,2025-03-13,34659.91,True,0
USR08997,Maanav Khatri,meghabhatt@example.com,8236310808,35,Mumbai,savings,2025-01-18,12775.56,True,0
USR08998,Siya Chaudhari,ramakrishnanadvaith@example.com,+911425150192,24,Mumbai,wallet,2025-03-11,13695.04,True,0
USR08999,Falan Dani,gautamrout@example.com,+916907003978,31,Delhi,savings,2025-10-24,31476.93,True,0
USR09000,Jalsa Bose,purohitjhalak@example.org,+912861112456,18,Chennai,savings,2025-08-08,27554.16,True,0
USR09001,Abdul Tella,bhaktaqarin@example.org,+910068874951,44,Pune,savings,2026-02-21,8223.14,True,0
USR09002,Lekha Doctor,wyatt77@example.com,3047855940,49,Delhi,current,2025-03-10,24313.4,True,0
USR09003,Raksha Mani,emane@example.net,01891344711,29,Delhi,savings,2026-01-11,36491.2,True,0
USR09004,Ladli Pai,hayerfariq@example.net,6182366646,34,Bengaluru,savings,2025-01-22,1151.61,True,0
USR09005,Ojas Samra,xnarasimhan@example.com,5772791902,40,Delhi,savings,2026-02-02,11599.48,True,0
USR09006,Chaaya Bandi,ridhi03@example.net,+915942599081,37,Delhi,savings,2025-11-05,3782.02,True,0
USR09007,Abhiram Mahal,badamireva@example.com,6365731683,18,Hyderabad,savings,2025-08-01,33399.94,True,0
USR09008,Utkarsh Bhattacharyya,ekalinga40@example.com,04992875933,26,Pune,wallet,2026-01-18,20472.53,True,0
USR09009,Manthan Anne,pradhanrushil@example.net,03938806235,29,Bengaluru,wallet,2025-09-14,22453.04,True,0
USR09010,Jeevika Tella,ogandhi@example.com,+910662994532,24,Hyderabad,wallet,2025-11-27,7725.51,True,0
USR09011,Amruta Mannan,kalpit58@example.org,+913732784511,52,Bengaluru,savings,2025-12-09,7110.97,True,0
USR09012,Vivaan Munshi,ekansh17@example.net,9409772707,43,Kolkata,wallet,2025-02-10,5404.2,True,0
USR09013,Reva Murthy,xdara@example.net,+911325299794,40,Delhi,current,2026-03-06,7732.45,True,0
USR09014,Guneet Rajagopal,gopalgour@example.org,01147482684,29,Ahmedabad,savings,2026-02-08,26934.85,True,0
USR09015,Radha Tella,gaurika52@example.net,+910968130389,46,Mumbai,wallet,2026-04-29,12074.67,True,0
USR09016,Elijah Mukherjee,gkaran@example.org,8204709175,53,Delhi,wallet,2025-11-11,33779.62,True,0
USR09017,Ikbal Gopal,anamika56@example.com,6804533612,28,Pune,savings,2024-12-21,2535.64,True,1
USR09018,Patrick Chacko,odatta@example.com,4143121362,18,Ahmedabad,current,2025-11-20,13748.83,True,0
USR09019,Hemang Oza,unanda@example.org,+918124496379,25,Chennai,savings,2025-05-17,17360.44,True,0
USR09020,Isaac Lall,wakeetaswaminathan@example.net,06304546155,25,Chennai,wallet,2024-12-25,26916.85,True,0
USR09021,Manya Suri,beraomisha@example.net,03219260360,29,Chennai,savings,2025-01-14,14125.92,True,0
USR09022,Omya Jani,edhitha97@example.org,+914748346361,32,Bengaluru,wallet,2025-12-14,15868.65,True,0
USR09023,Pranit Bajwa,vkothari@example.net,+912580618716,38,Ahmedabad,savings,2025-06-26,137.59,True,1
USR09024,Barkha Sethi,tarapillai@example.org,+917737688592,29,Bengaluru,savings,2026-04-03,16745.49,True,0
USR09025,Ekaja Kaur,jatin33@example.org,4426879572,31,Mumbai,wallet,2025-08-05,897.72,True,0
USR09026,Azaan Sani,watika91@example.com,5413745882,45,Lucknow,savings,2026-02-15,60228.72,True,0
USR09027,Yashodhara Panchal,fariq12@example.org,04801822624,24,Pune,current,2025-04-22,3039.47,False,1
USR09028,Wazir Koshy,devikagoel@example.net,2564817324,19,Delhi,savings,2025-09-08,7375.81,True,0
USR09029,Nisha Vasa,xchar@example.net,09234948260,50,Pune,savings,2025-11-28,40405.98,True,0
USR09030,Anita Dewan,omya45@example.com,1777509224,26,Jaipur,savings,2025-05-03,3488.74,True,0
USR09031,Veer Ahuja,groverlavanya@example.org,7956529778,36,Bengaluru,current,2025-07-05,16428.56,True,0
USR09032,Saumya Barman,jairaj10@example.org,4562133943,41,Hyderabad,savings,2025-05-31,25306.52,True,0
USR09033,Wakeeta Pingle,kurianmason@example.net,02942521970,29,Mumbai,current,2025-08-09,7043.33,True,0
USR09034,Udarsh Bhasin,darpan15@example.net,3594472251,39,Lucknow,savings,2026-03-08,27309.92,True,0
USR09035,Harrison Issac,tpall@example.com,+917485767548,32,Hyderabad,savings,2025-07-11,8433.15,True,0
USR09036,Eshana Sandhu,deniharika@example.net,+918676014069,38,Chennai,wallet,2025-10-17,3209.6,True,0
USR09037,Nandini Dewan,bpalan@example.com,+911502055114,48,Delhi,savings,2025-02-24,9008.12,True,0
USR09038,Sara Chadha,anitawable@example.org,02544974508,18,Mumbai,current,2025-09-15,27096.93,True,0
USR09039,Abha Parikh,faurora@example.org,+911247879367,31,Chennai,savings,2025-07-07,2145.42,True,0
USR09040,Netra Bahl,nidrabedi@example.org,9482501478,26,Delhi,savings,2025-12-03,2611.21,False,1
USR09041,Samesh Gandhi,yatangola@example.net,+919370571635,22,Pune,savings,2025-12-17,15642.21,True,0
USR09042,Rajata Wali,mranganathan@example.net,02704052393,37,Bengaluru,current,2025-02-22,69.02,True,0
USR09043,Pahal Nair,lopaoak@example.com,04556341664,35,Hyderabad,savings,2025-07-15,1467.68,True,0
USR09044,Laksh Badami,ishaandeshpande@example.net,+910085300468,43,Ahmedabad,current,2025-01-16,7140.45,True,0
USR09045,Shravya Tailor,wgara@example.net,1797438696,33,Lucknow,wallet,2025-05-28,1843.8,True,1
USR09046,Bishakha Dora,naveen20@example.org,05984751084,33,Kolkata,wallet,2025-08-23,26061.74,True,0
USR09047,Pranit Oommen,harshbhasin@example.org,00142343183,21,Mumbai,savings,2025-04-12,16574.2,True,0
USR09048,Dalbir Kohli,amrita73@example.com,07625288162,56,Bengaluru,current,2026-05-07,1994.1,True,0
USR09049,Azad Korpal,cvaidya@example.com,+914839970438,22,Mumbai,savings,2025-05-15,6184.69,True,1
USR09050,Dalaja Arora,mkhanna@example.net,+918490625195,43,Bengaluru,savings,2025-02-08,17631.96,True,0
USR09051,Warda Prashad,zsampath@example.com,04413008560,39,Hyderabad,wallet,2025-02-02,11706.81,True,0
USR09052,Gautami Mand,warhi78@example.org,+917411357967,36,Delhi,savings,2025-09-04,9737.99,True,0
USR09053,Omisha Khurana,mgupta@example.net,3559544603,18,Hyderabad,wallet,2025-11-01,7042.68,True,0
USR09054,Chandran Morar,yash04@example.org,+910536922002,50,Delhi,wallet,2026-01-13,8086.98,True,0
USR09055,Luke Gade,nadigom@example.com,+911081558661,18,Mumbai,savings,2025-04-01,1593.56,True,0
USR09056,Dakshesh Chacko,vrinda40@example.com,2610341928,43,Hyderabad,savings,2025-05-13,20496.51,True,0
USR09057,Advik Nagarajan,aggarwalwarjas@example.net,+913368513184,42,Chennai,savings,2025-03-26,7719.9,True,0
USR09058,Ekantika Rao,harishchaudry@example.com,4260625177,50,Pune,savings,2026-04-20,41691.79,True,0
USR09059,Yochana Srinivasan,khurananimrat@example.net,00426446089,64,Bengaluru,savings,2026-04-13,18798.25,True,0
USR09060,Deepa Singh,cgrewal@example.com,02540613843,29,Delhi,savings,2026-04-22,335.02,True,1
USR09061,David Dhillon,hkhatri@example.org,7879009106,18,Hyderabad,savings,2025-10-25,140.08,True,0
USR09062,Qarin Vala,gaurikachoudhry@example.com,+913648917855,18,Bengaluru,current,2025-10-01,22591.11,True,0
USR09063,Upkaar Sarma,tbahri@example.org,1521001290,41,Delhi,wallet,2026-02-21,21841.61,True,0
USR09064,Faras Konda,kamya00@example.com,6318828246,31,Hyderabad,wallet,2025-12-22,3608.78,True,0
USR09065,Sudiksha Keer,abeer94@example.net,0954170299,39,Mumbai,savings,2026-02-16,5121.44,True,1
USR09066,Tarak Ramanathan,lipikasrivastava@example.net,08937811221,22,Kolkata,savings,2025-06-09,1015.06,True,1
USR09067,Abeer Kade,abdul45@example.org,5358209751,35,Hyderabad,savings,2025-03-21,1724.88,True,0
USR09068,Avni Dash,doshigagan@example.org,+912536462512,39,Delhi,savings,2025-09-23,16714.24,True,0
USR09069,Nathaniel Mani,evohra@example.com,07417815188,24,Hyderabad,savings,2026-01-22,7469.32,True,0
USR09070,Tanmayi Padmanabhan,asarin@example.org,0897598647,34,Mumbai,savings,2025-03-18,1372.86,True,0
USR09071,Faraj Gaba,swamyvrinda@example.net,3209636074,24,Delhi,wallet,2026-04-07,49450.06,True,0
USR09072,Tamanna Randhawa,atwalqadim@example.com,0174581903,56,Kolkata,savings,2026-03-30,5252.82,True,0
USR09073,Sudiksha Madan,oakrajeshri@example.com,+916212881598,57,Delhi,current,2025-07-14,834.5,True,0
USR09074,Jagdish Ram,aishani56@example.net,2312189145,32,Jaipur,savings,2025-08-21,17699.29,True,0
USR09075,Dalaja Divan,udantdhar@example.org,+910741306701,38,Mumbai,savings,2025-09-22,39410.54,True,0
USR09076,Peter Chada,hemang46@example.org,06393025321,38,Kolkata,savings,2025-01-28,8171.87,True,0
USR09077,Urvashi Chanda,pprashad@example.org,4462878132,49,Bengaluru,wallet,2025-11-26,7749.85,True,0
USR09078,Agastya Mishra,beranachiket@example.com,1949151688,34,Ahmedabad,current,2025-09-02,2174.44,True,0
